"exonid","CpG_count"
"SPU_028061-tr-E1",5
"SPU_028068-tr-E22",4
"SPU_028069-tr-E2",3
"SPU_028072-tr-E4",13
"SPU_028089-tr-E2",6
"SPU_028091-tr-E7",1
"SPU_028093-tr-E1",5
"SPU_028097-tr-E9",4
"SPU_028101-tr-E1",8
"SPU_028101-tr-E4",18
"SPU_028103-tr-E2",5
"SPU_028108-tr-E3",9
"SPU_028111-tr-E1",3
"SPU_028113-tr-E3",7
"SPU_028119-tr-E4",8
"SPU_028119-tr-E5",4
"SPU_028120-tr-E1",12
"SPU_028124-tr-E1",2
"SPU_028125-tr-E1",13
"SPU_028126-tr-E1",3
"SPU_028132-tr-E4",8
"SPU_028138-tr-E5",15
"SPU_028148-tr-E1",1
"SPU_028150-tr-E1",2
"SPU_028152-tr-E10",9
"SPU_028154-tr-E4",11
"SPU_028158-tr-E4",3
"SPU_028159-tr-E6",9
"SPU_028162-tr-E2",6
"SPU_028166-tr-E9",3
"SPU_028168-tr-E3",7
"SPU_028172-tr-E4",4
"SPU_028175-tr-E9",5
"SPU_028178-tr-E1",4
"SPU_028180-tr-E7",1
"SPU_028181-tr-E1",6
"SPU_028181-tr-E2",1
"SPU_028183-tr-E3",1
"SPU_028184-tr-E12",1
"SPU_028185-tr-E1",9
"SPU_028190-tr-E1",3
"SPU_028197-tr-E10",1
"SPU_028197-tr-E9",4
"SPU_028207-tr-E1",9
"SPU_028211-tr-E7",2
"SPU_028216-tr-E2",1
"SPU_028218-tr-E15",12
"SPU_028222-tr-E3",3
"SPU_028231-tr-E1",5
"SPU_028244-tr-E1",8
"SPU_028271-tr-E2",5
"SPU_028276-tr-E10",8
"SPU_028276-tr-E4",8
"SPU_028276-tr-E5",6
"SPU_028289-tr-E2",2
"SPU_028290-tr-E5",5
"SPU_028298-tr-E5",1
"SPU_028301-tr-E1",10
"SPU_028301-tr-E2",10
"SPU_028308-tr-E4",2
"SPU_028317-tr-E2",8
"SPU_028323-tr-E2",6
"SPU_028324-tr-E1",6
"SPU_028342-tr-E4",7
"SPU_028354-tr-E21",2
"SPU_028360-tr-E9",2
"SPU_028373-tr-E8",1
"SPU_028383-tr-E1",4
"SPU_028390-tr-E11",9
"SPU_028390-tr-E2",13
"SPU_028393-tr-E21",3
"SPU_028395-tr-E4",10
"SPU_028397-tr-E7",9
"SPU_028400-tr-E16",8
"SPU_028400-tr-E17",4
"SPU_028401-tr-E13",20
"SPU_028402-tr-E5",3
"SPU_028403-tr-E16",3
"SPU_028404-tr-E1",20
"SPU_028405-tr-E2",1
"SPU_028411-tr-E10",2
"SPU_028413-tr-E5",2
"SPU_028428-tr-E6",1
"SPU_028428-tr-E7",5
"SPU_028431-tr-E10",6
"SPU_028431-tr-E11",3
"SPU_028438-tr-E15",2
"SPU_028438-tr-E4",1
"SPU_028439-tr-E1",2
"SPU_028439-tr-E9",16
"SPU_028443-tr-E3",2
"SPU_028444-tr-E3",4
"SPU_028445-tr-E7",1
"SPU_028454-tr-E1",3
"SPU_028463-tr-E3",1
"SPU_028468-tr-E2",6
"SPU_028470-tr-E12",6
"SPU_028472-tr-E1",3
"SPU_028475-tr-E1",16
"SPU_028488-tr-E2",14
"SPU_028499-tr-E1",29
"SPU_028501-tr-E11",1
"SPU_028501-tr-E9",1
"SPU_028504-tr-E12",4
"SPU_028504-tr-E2",2
"SPU_028511-tr-E2",3
"SPU_028536-tr-E1",11
"SPU_028539-tr-E34",3
"SPU_028543-tr-E2",39
"SPU_028543-tr-E3",13
"SPU_028543-tr-E5",17
"SPU_028556-tr-E9",8
"SPU_028567-tr-E9",1
"SPU_028571-tr-E12",1
"SPU_028572-tr-E5",1
"SPU_028575-tr-E3",2
"SPU_028575-tr-E7",2
"SPU_028581-tr-E4",2
"SPU_028581-tr-E5",14
"SPU_028591-tr-E1",1
"SPU_028607-tr-E1",4
"SPU_028609-tr-E12",5
"SPU_028613-tr-E3",3
"SPU_028616-tr-E9",4
"SPU_028617-tr-E1",9
"SPU_028640-tr-E1",2
"SPU_028642-tr-E2",5
"SPU_028643-tr-E2",3
"SPU_028644-tr-E2",5
"SPU_028644-tr-E3",2
"SPU_028645-tr-E2",8
"SPU_028650-tr-E1",4
"SPU_028680-tr-E19",2
"SPU_028689-tr-E8",6
"SPU_028690-tr-E2",6
"SPU_028697-tr-E4",1
"SPU_028704-tr-E5",7
"SPU_028712-tr-E19",3
"SPU_028716-tr-E14",4
"SPU_028717-tr-E1",5
"SPU_028718-tr-E5",6
"SPU_028726-tr-E6",5
"SPU_028731-tr-E1",3
"SPU_028732-tr-E1",12
"SPU_028732-tr-E2",4
"SPU_028733-tr-E5",1
"SPU_028737-tr-E9",3
"SPU_028738-tr-E3",4
"SPU_028742-tr-E10",3
"SPU_028748-tr-E6",14
"SPU_028749-tr-E3",4
"SPU_028749-tr-E4",2
"SPU_028752-tr-E1",1
"SPU_028752-tr-E4",5
"SPU_028757-tr-E4",9
"SPU_028757-tr-E5",4
"SPU_028780-tr-E6",1
"SPU_028782-tr-E1",2
"SPU_028784-tr-E1",6
"SPU_028790-tr-E4",13
"SPU_028790-tr-E5",2
"SPU_028791-tr-E1",7
"SPU_028791-tr-E2",3
"SPU_028797-tr-E7",1
"SPU_028833-tr-E12",1
"SPU_028843-tr-E8",3
"SPU_028844-tr-E17",1
"SPU_028844-tr-E3",6
"SPU_028850-tr-E4",9
"SPU_028857-tr-E2",4
"SPU_028859-tr-E8",7
"SPU_028864-tr-E4",2
"SPU_028877-tr-E8",6
"SPU_028878-tr-E2",18
"SPU_028878-tr-E3",3
"SPU_028882-tr-E2",4
"SPU_028897-tr-E2",8
"SPU_028902-tr-E1",3
"SPU_028905-tr-E1",5
"SPU_028909-tr-E11",2
"SPU_028913-tr-E3",6
"SPU_028916-tr-E15",7
"SPU_028922-tr-E1",4
"SPU_028922-tr-E2",7
"SPU_028934-tr-E1",6
"SPU_028934-tr-E2",12
"SPU_028935-tr-E3",11
"SPU_028935-tr-E4",1
"SPU_028935-tr-E5",3
"SPU_028937-tr-E7",4
"SPU_030022-tr-E1",1
"SPU_030029-tr-E1",1
"SPU_030060-tr-E7",5
"SPU_030061-tr-E7",1
"SPU_030089-tr-E1",4
"SPU_030090-tr-E10",19
"SPU_030097-tr-E1",6
"SPU_030104-tr-E1",10
"SPU_030107-tr-E1",4
"SPU_030109-tr-E1",12
"SPU_030137-tr-E1",9
"SPU_030139-tr-E2",15
"SPU_030139-tr-E3",16
"SPU_030148-tr-E4",6
"SPU_030148-tr-E6",8
"SPU_030150-tr-E2",1
"SPU_030153-tr-E2",5
"SPU_030185-tr-E1",8
"SPU_030188-tr-E5",7
"SPU_030192-tr-E3",5
"SPU_030197-tr-E1",23
"SPU_030198-tr-E5",1
"SPU_030224-tr-E75",1
"SPU_030225-tr-E33",1
"SPU_030225-tr-E38",6
"SPU_030225-tr-E48",4
"SPU_030228-tr-E50",2
"SPU_030230-tr-E66",1
"SPU_030235-tr-E45",4
"SPU_030264-tr-E1",16
"SPU_030265-tr-E1",15
