"geneid","int_meth_logFC","int_meth_logCPM","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","TSS_dens_norm","intron_dens_norm","exon_dens_norm"
"SPU_025352",0.175138858193665,2.0846872176496,"SP-FAM13A1_2",10.3333333333333,57.6666666666667,0,16,6310,645,5665,10.3333333333333,0.0101794645483966,0.0248062015503876
"SPU_025354",0.153195614102493,8.18706548485373,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025355",-2.06820949904928,3.53571819549329,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025356",0.129128776222875,9.32635447755893,"SP-STIM1",7.33333333333333,984.666666666667,10,125.333333333333,40441,1493,38948,7.33333333333333,0.025281572010544,0.0839473096673365
"SPU_0253572",-0.178311704214207,2.6854180259089,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025360",0.650386013895054,2.45039066969081,"SP-SACSL_1",0.666666666666667,6.66666666666667,0,96.6666666666667,16349,12926,3423,0.666666666666667,0.0019476093095725,0.0074784671721079
"SPU_025362",-0.0440527541687053,3.67526935342824,"SP-CORO2B",65.3333333333333,489,0,378.666666666667,21418,2944,18474,65.3333333333333,0.0264696329977265,0.128623188405797
"SPU_025365",-0.364135341834832,4.33600459234213,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025380",0.956521504613976,4.60500988076832,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025407",0.271817243723701,8.10391371583857,"SP-DPP10_1",54.6666666666667,129.666666666667,39,44.6666666666667,23146,1658,21488,54.6666666666667,0.00603437577562671,0.026940088459992
"SPU_0254070",0.509237716411516,5.9238832270138,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0254071",-0.383722299554891,8.37589249882195,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0254072",-0.0204740047848074,4.48188328641199,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025410",2.02077493201272,2.94701208757184,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025411",-0.16904265974255,3.93646913140973,"SP-GCH1_1",86,714.666666666667,40,108.333333333333,7157,624,6533,86,0.109393336394714,0.173611111111111
"SPU_025419",-0.36403974429766,3.63777524522736,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0254200",2.29429390967759,1.37934280616752,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025425",0.0203142374030726,3.6567462303838,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025428",-0.383937728388618,2.568900221144,"SP-ILK",31.6666666666667,249.333333333333,58.6666666666667,166.666666666667,13356,1410,11946,31.6666666666667,0.0208717004297115,0.118203309692671
"SPU_0254337",-2.59575088735059,3.19620658597074,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025435",-1.7039438795466,1.2223287419611,"SP-PSMD1",37.6666666666667,19.3333333333333,0,36.6666666666667,3571,740,2831,37.6666666666667,0.00682915342046391,0.0495495495495495
"SPU_025437",-0.28002638555521,4.28943225803392,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025439",0.391036729880895,4.74172704878282,"SP-RDH8_3",70.6666666666667,9,3.33333333333333,14.6666666666667,2981,904,2077,70.6666666666667,0.00433317284545017,0.0162241887905605
"SPU_025443",1.25230330679369,2.76574675753223,"SP-TIAM2_1",86.3333333333333,111.666666666667,0,51,8226,1838,6388,86.3333333333333,0.0174806929659779,0.0277475516866159
"SPU_025468",0.967870953089889,4.6334409440844,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025473",-0.0762483253243886,6.90348311383574,"SP-HYPP_2790",5.33333333333333,105,0.666666666666667,6.66666666666667,17048,1175,15873,5.33333333333333,0.00661500661500661,0.00567375886524823
"SPU_025482",-0.269525345911614,4.02372233434963,"SP-ASH1",65.6666666666667,2787.33333333333,1129,991,62178,9477,52701,65.6666666666667,0.0528895719878813,0.104568956420808
"SPU_025486",-0.17651605459372,5.65842522788236,"SP-MOX",97.3333333333333,79,79,0,11817,897,10920,97.3333333333333,0.00723443223443223,0
"SPU_025493",-0.923421228291906,3.47879915875181,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025497",-0.69987533574215,1.71658280679147,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0254993",-2.75142964357453,1.4477944737634,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025501",-0.253130863806094,9.32366374183738,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025502",1.10377962295966,3.10995454537398,"SP-NEOG/DCCL",108.333333333333,2100,182,381.666666666667,77563,6622,70941,108.333333333333,0.0296020636867256,0.0576361622873251
"SPU_025507",1.28435180603646,3.53927493558118,"SP-UDX2",76.3333333333333,562.666666666667,310.666666666667,135.333333333333,124306,3897,120409,76.3333333333333,0.00467296187715758,0.0347275682148661
"SPU_0255071",1.4990239061002,4.56423160337187,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0255072",-2.84389608621238,2.82855993420835,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0255076",-2.1153543202523,4.55447420715663,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025509",-0.137762032004617,5.14781653332611,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025512",0.0620820095945517,4.95829242828376,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025515",0.150925620385221,6.51170617146102,"SP-SLC4A10",62.3333333333333,1360.66666666667,1024.66666666667,287,31566,5981,25585,62.3333333333333,0.0531822031138037,0.0479852867413476
"SPU_0255151",-1.13174612111692,3.03265591326925,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0255156",-1.03574727089518,4.12819808716718,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0255157",0.447497588578791,5.27847985641236,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025517",0.421624256569371,6.1840886869206,"SP-CD157",45,384.333333333333,0,336.666666666667,9147,968,8179,45,0.046990259607939,0.347796143250689
"SPU_025518",0.671036932193926,4.63460964837704,"SP-TIM2",32.3333333333333,261.333333333333,0,78.6666666666667,26690,4437,22253,32.3333333333333,0.0117437349271259,0.0177296972428818
"SPU_025519",0.102373109813872,1.92591908096596,"SP-SULT1C2",61.6666666666667,111,68.6666666666667,5.66666666666667,11880,1007,10873,61.6666666666667,0.0102087740274073,0.00562727573651109
"SPU_025520",-1.21356461909772,1.76534922678972,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025524",0.254395661633305,2.76160597082633,"SP-PI3KCLASSII",72,124.666666666667,0,52.3333333333333,19514,1536,17978,72,0.00693440130529907,0.0340711805555556
"SPU_025525",0.482629848700221,3.6806810350717,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025539",0.600696848339036,2.19365037693741,"SP-HYPP_1154",64,0,0,35.3333333333333,3402,1862,1540,64,0,0.0189760114572145
"SPU_0255413",-0.101359504466772,3.64874540616699,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0255416",-0.621480835946431,4.3095360606673,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025542",-0.588504268834488,5.61281909369817,"SP-HYPP_9794",9.66666666666667,1179.33333333333,54,292.333333333333,14913,1718,13195,9.66666666666667,0.0893772893772894,0.170159099728366
"SPU_0255420",0.143583804500984,4.52298479257375,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0255421",-0.141142396351708,2.82084385803004,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025545",0.431850734105391,1.41016299606179,"SP-AADAT_2",47.3333333333333,100.333333333333,0,11.6666666666667,13343,783,12560,47.3333333333333,0.00798832271762208,0.0148999574286931
"SPU_025554",0.641690587123925,4.10345995061386,"SP-DNMBP",4.33333333333333,686,0,345.333333333333,27335,2613,24722,4.33333333333333,0.0277485640320362,0.132159714249266
"SPU_0255543",0.0146410838445074,2.14156475133788,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0255544",0.320848524548718,6.3941642194998,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0255545",0.0289734764922371,8.54758384504555,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0255546",0.301553056556638,3.2129280495972,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025555",-1.09649432448321,3.1027105463748,"SP-ARF6",24.3333333333333,0,0,0,5293,3354,1939,24.3333333333333,0,0
"SPU_025556",0.585232643640646,7.34935034517626,"SP-HYPP_2795",44,112.333333333333,0,111.666666666667,10227,3527,6700,44,0.0167661691542289,0.0316605235800019
"SPU_025557",0.164658598311788,8.09281578252966,"SP-PDE1C",120,2891,603,283.333333333333,48145,1492,46653,120,0.0619681478147172,0.189901697944593
"SPU_025558",0.892937057182986,2.05985591693121,"SP-FN3F_69",100,1108.33333333333,127.333333333333,141.666666666667,24470,756,23714,100,0.0467375108937055,0.187389770723104
"SPU_025569",-0.861012322707055,4.41543972994136,"SP-MRPL17",43.3333333333333,0,0,0,3380,858,2522,43.3333333333333,0,0
"SPU_025573",-1.7721338987576,2.84153235623271,"SP-KIAA0913L",94,1164.66666666667,184.333333333333,983.333333333333,39027,8962,30065,94,0.0387382892621542,0.109722532172878
"SPU_0255732",0.492824347346664,4.08428728731159,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025575",0.372419867527643,5.67018838425067,"SP-SRAP",35.6666666666667,604.666666666667,279.666666666667,290,9487,705,8782,35.6666666666667,0.0688529568055872,0.411347517730496
"SPU_025578",-0.116343971440514,5.03488482616069,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025580",-0.329613488212863,1.96829432147014,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025584",-0.449316300483321,4.16934587643508,"SP-TBR",98.6666666666667,211.333333333333,164,165.666666666667,11783,4649,7134,98.6666666666667,0.0296233996822727,0.0356349035634904
"SPU_025595",-0.773029413825439,2.42483199988708,"SP-CYP51",61,30.6666666666667,0,31.6666666666667,5085,950,4135,61,0.00741636436920597,0.0333333333333333
"SPU_025611",1.46892530118526,3.98650688779921,"SP-ATE1",82.6666666666667,138.666666666667,0,104,8968,1658,7310,82.6666666666667,0.018969448244414,0.0627261761158022
"SPU_025614",-0.356448004240065,4.2004173537026,"SP-FUM1",4,21,0,0,12533,466,12067,4,0.00174028341758515,0
"SPU_025618",-0.094417454496052,6.96337728763022,"SP-HYPP_232",142.333333333333,2513.66666666667,2500.66666666667,139.666666666667,190888,4932,185956,142.333333333333,0.013517534613923,0.0283184644498513
"SPU_025632",1.54249104360048,4.33850632779431,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025635",-0.542454764395705,4.84274693428304,"SP-WASL",84.3333333333333,574,0,57.3333333333333,16529,681,15848,84.3333333333333,0.0362190812720848,0.0841899167890357
"SPU_025654",-0.213638966781362,7.18894371663896,"SP-ARMC1",27.6666666666667,88.6666666666667,0,10.3333333333333,9296,2024,7272,27.6666666666667,0.0121928859552622,0.00510540184453228
"SPU_0256572",-0.239896697107557,5.65231716209126,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025661",-0.619027069302533,7.53902203845054,"SP-GRM3",138.333333333333,1799.33333333333,1673,64.6666666666667,66952,2765,64187,138.333333333333,0.0280326753600158,0.0233875828812538
"SPU_025666",0.13668444965892,5.31017539749795,"SP-NOTCH2_12",64.6666666666667,1630,3,36,71332,1270,70062,64.6666666666667,0.0232651080471582,0.0283464566929134
"SPU_025672",0.773349468267165,3.38768050963217,"SP-ZFPL1",6,90.3333333333333,0,57.3333333333333,11362,993,10369,6,0.00871186549651204,0.0577374958039611
"SPU_025676",-0.813363555221885,2.89426939765215,"SP-SPRED",64.6666666666667,946.666666666667,102.666666666667,270.333333333333,13392,1273,12119,64.6666666666667,0.0781142558516929,0.21235925634983
"SPU_025678",-0.387517898903703,5.05690967377456,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025681",-0.344150818671137,6.04812727432757,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025682",0.559672613675967,5.55259479796895,"SP-RSPRY1L",1.33333333333333,1862.33333333333,48,14,152392,4508,147884,1.33333333333333,0.0125932036821653,0.0031055900621118
"SPU_025691",1.07872577540329,4.23134092831564,"SP-ZFYVE28",67,1031.66666666667,94.3333333333333,516.666666666667,22485,3199,19286,67,0.0534930346710913,0.161508804834844
"SPU_025693",0.581733492627622,5.70091765213463,"SP-GOLGA7",46.3333333333333,0,0,0,1801,410,1391,46.3333333333333,0,0
"SPU_025700",-0.315073936609983,1.40706456331247,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025705",-0.272289922214226,1.91543155771992,"SP-SEC14L2_2",89,731,0,129,25233,4071,21162,89,0.0345430488611662,0.0316875460574797
"SPU_025709",-0.107640009750772,2.64095508038477,"SP-CNGA3_1",92,371,69.6666666666667,157,12552,1744,10808,92,0.0343264248704663,0.0900229357798165
"SPU_025714",-1.01872147138655,3.80492212679912,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025717",0.2206447680862,5.81308557134891,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0257271",-0.553859803394409,4.58984791035724,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0257329",0.293645545466504,4.15135764164792,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025735",1.05255219303171,5.4620304018687,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025745",0.536082615440117,6.53307751509472,"SP-FBXL20L",66,421.333333333333,10.6666666666667,163.666666666667,10242,1479,8763,66,0.0480809464034387,0.110660356096462
"SPU_025746",-0.143407503211261,7.63814818356859,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025750",1.68347102698751,3.48029469596907,"SP-SLC16A6L_9",14.6666666666667,34,0,0,2155,1384,771,14.6666666666667,0.0440985732814527,0
"SPU_025755",-0.0144667682070282,3.72712906266567,"SP-BETADI_1",55,76,0,26,123099,1283,121816,55,0.000623891771195902,0.0202650038971161
"SPU_0257592",0.86170390461363,3.90164916233396,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025763",-0.0666059782520659,8.22040893911658,"SP-MUTS4",48,681.333333333333,0,324.333333333333,22372,2180,20192,48,0.033742736397253,0.148776758409786
"SPU_0257630",0.535721929548032,5.17734313466984,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0257631",0.715285207305682,4.18507239555874,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0257632",-0.516388923093497,6.93849497357038,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0257633",0.00568539122293824,5.58175401503006,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0257635",0.0237240524656208,4.56652815899882,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0257637",1.47317346081423,5.03486834828632,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0257638",0.921792291013248,4.56240041169819,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025768",0.0189156656048555,4.06502302978759,"SP-EGFIL_1",19,15.6666666666667,3.66666666666667,34,48940,168,48772,19,0.000321222559392001,0.202380952380952
"SPU_025770",-0.590085232237067,4.68290853901734,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025777",1.68880372140107,4.6335993714673,"SP-TOMM40",68.3333333333333,67,0,60.6666666666667,5673,1274,4399,68.3333333333333,0.0152307342577859,0.0476190476190476
"SPU_025779",-0.466050760424831,7.74220718293169,"SP-SLC28A2",89.6666666666667,2283.66666666667,160,329,48059,2148,45911,89.6666666666667,0.0497411658789106,0.15316573556797
"SPU_0257791",-0.00111998497344429,5.85572461531091,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025780",-0.10548140878599,5.3466491528052,"SP-HYPP_2800",15,390.666666666667,0,56.3333333333333,20695,797,19898,15,0.019633463999732,0.0706817231283982
"SPU_0257800",-1.27054022965984,5.21308335309547,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0257885",0.0588051956866693,3.77635888417569,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025790",0.218831710202215,5.00280393292837,"SP-BRDG1",49,1411.33333333333,572,123.333333333333,36267,1321,34946,49,0.0403861195368092,0.0933636134241736
"SPU_025793",0.955242170129089,4.72394422086601,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025803",-0.0565684909943893,7.48269871413613,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025805",0.156671184942818,3.85572857802582,"SP-HYPP_1157",17.6666666666667,0,0,0,2849,2509,340,17.6666666666667,0,0
"SPU_025809",1.66538194667256,5.82114053836178,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025815",1.09654137614489,5.1496965841164,"SP-ATP1A3",31,428,0,352.333333333333,17232,3946,13286,31,0.0322143609814843,0.0892887312045954
"SPU_025817",0.3459834437654,6.23774218033633,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025829.b",-1.01757761252211,4.18488013426017,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025831",0.292644074628626,5.48655578225217,"SP-PRPS1_1",87.3333333333333,420,27.3333333333333,139.333333333333,28630,2910,25720,87.3333333333333,0.0163297045101089,0.0478808705612829
"SPU_0258330",-1.11902848505201,2.00811514821865,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0258333",-0.460066714652296,3.39930655981269,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025835",-0.323909675091476,8.01421539477812,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025837",-0.162895413169331,5.39461482801534,"SP-LRPL_7",10,1097.33333333333,0,209,41385,3288,38097,10,0.0288036678303628,0.0635644768856448
"SPU_0258373",0.280604194768076,3.46881833519972,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025842",-0.922392569475302,3.80576700627968,"SP-HYALINL_2",97.6666666666667,1266.33333333333,819.333333333333,205.333333333333,17607,2154,15453,97.6666666666667,0.0819474104273172,0.0953265242958836
"SPU_025845",0.255582798656818,2.11270250215273,"SP-UBXN11",48.3333333333333,331.333333333333,0,277.666666666667,9006,1166,7840,48.3333333333333,0.0422619047619048,0.238136077758719
"SPU_025859",0.0421304986666752,8.01536741517597,"SP-FBXL16",166.333333333333,1154,1154,0,32466,1487,30979,166.333333333333,0.037251041027793,0
"SPU_025860",-0.078467767114722,5.90272816491073,"SP-XPG",0.333333333333333,31.3333333333333,0,16.6666666666667,8042,992,7050,0.333333333333333,0.00444444444444444,0.0168010752688172
"SPU_025863",-0.328988837993276,5.19255586384912,"SP-CYP2L59",74,85,1,43.6666666666667,6058,2216,3842,74,0.0221238938053097,0.019705174488568
"SPU_025868",0.475491831937079,6.77054546504599,"SP-C20ORF11L",45.3333333333333,182.666666666667,33.6666666666667,107,10831,830,10001,45.3333333333333,0.0182648401826484,0.128915662650602
"SPU_025869",-0.378857048931412,5.06651816099341,"SP-HYPP_234",76.6666666666667,921.333333333333,688.333333333333,221.666666666667,57252,6060,51192,76.6666666666667,0.0179976037922592,0.0365786578657866
"SPU_025871",0.684950770089721,4.24665926930506,"SP-HYPP_2806",17,69.3333333333333,67.3333333333333,26.6666666666667,6765,1199,5566,17,0.0124565816265421,0.0222407561857103
"SPU_025876",0.270747070166915,6.34438837787651,"SP-HYPP_235",223.333333333333,364.333333333333,40.3333333333333,26.6666666666667,27708,5698,22010,223.333333333333,0.0165530819324549,0.00468000468000468
"SPU_025903",0.746131639225796,3.22752948238221,"SP-ABCC9A",90.6666666666667,506.333333333333,0,704.333333333333,25754,5902,19852,90.6666666666667,0.0255054066760696,0.119338077487857
"SPU_0259031",-0.206460945644176,5.63106990773481,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025906",0.976752215362492,5.69766113609386,"SP-RXFP2_6",26,797.333333333333,1,71,23825,1448,22377,26,0.0356318243434479,0.0490331491712707
"SPU_025911",-0.813591143252974,4.81256909642596,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025916",-0.420672656126954,1.79391617139924,"SP-EI24_1",8,12.6666666666667,0,4,6002,694,5308,8,0.00238633509168551,0.00576368876080692
"SPU_025917",1.2068577220411,4.32875508391097,"SP-ACS16",3.33333333333333,209.666666666667,0,55.3333333333333,10997,919,10078,3.33333333333333,0.0208043924059006,0.0602103735944868
"SPU_025920",-0.0905498991280263,4.12150809187777,"SP-HYPP_3120",110.333333333333,19.3333333333333,0,24.6666666666667,5917,3425,2492,110.333333333333,0.0077581594435527,0.00720194647201947
"SPU_025924",0.494769047268429,2.9322373703208,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0259360",-3.26526240038313,2.75204882244788,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0259415",1.91324140048067,3.23870329458024,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025947",4.11525831181293,4.39439269793876,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025957",-0.179972793376616,11.1777870126589,"SP-NBEA_2",8,111.333333333333,0,24.3333333333333,9138,1557,7581,8,0.0146858374005188,0.0156283451081139
"SPU_025959",-0.763041892644808,3.91669746998724,"SP-Z314",5.33333333333333,21.3333333333333,0,207.333333333333,8671,4014,4657,5.33333333333333,0.00458091761505977,0.0516525494103969
"SPU_025960",0.286853127512503,3.89666681594096,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0259601",-1.68631516222142,3.70311464450773,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025962",-2.64516635683441,2.92526407913826,"SP-ANXA7_2",109.666666666667,1063.33333333333,31,270.666666666667,25475,1682,23793,109.666666666667,0.044691015564802,0.160919540229885
"SPU_025963",-0.13742483261183,9.21556992032255,"SP-PUS7",28.6666666666667,18.3333333333333,0,11.6666666666667,101432,1372,100060,28.6666666666667,0.000183223399293757,0.00850340136054422
"SPU_0259630",-0.118948260370664,5.40070388362604,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025975",-0.135398386673784,7.95411054065442,"SP-DCC/NEOGL",56.3333333333333,9465.33333333333,0,147.333333333333,201655,6335,195320,56.3333333333333,0.0484606457778688,0.0232570376216785
"SPU_0259750",-3.18523258617602,2.79938892530429,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025978",0.120166073501585,5.39200906147844,"SP-HYPP_1163",76,517.666666666667,0,147,11830,2399,9431,76,0.0548899020959248,0.0612755314714464
"SPU_025982",1.72707911182061,4.95911443051791,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025983",0.364564913049998,4.97812518475379,"SP-SRCR210",56.3333333333333,2164,463.666666666667,1631.33333333333,34276,8942,25334,56.3333333333333,0.0854188047682956,0.182434951166778
"SPU_025986",0.0499087991750337,6.7378584538421,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025997",0.390697818756897,2.28804744367665,"SP-SCN5A",37.6666666666667,800.666666666667,58,778,24367,5175,19192,37.6666666666667,0.0417187717104349,0.150338164251208
"SPU_0259970",-1.02438367979334,2.76003507537965,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026005",0.893016065499222,4.64044287012236,"SP-COP9SCS5_1",2.33333333333333,115,28.3333333333333,22.6666666666667,6274,1252,5022,2.33333333333333,0.0228992433293509,0.0181043663471778
